结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-02-27 17:32:38.074977,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,189qas.com,189qas.com,广东铁通TOPn网站,0.55,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.228.171.120,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:32:41.311793,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,youku.com,youku.com,广东铁通TOPn网站,0.26,39.45,39.80,255.82,5794.84,7388.32,8088.22,165.86,76.8,100.00,98.78,100.00,98.78,100.00,119.167.145.19,中国,山东, 联通,961.1,938.1,302,50,82
2013-02-27 17:32:42.815441,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,迅雷看看,www.kankan.com,网页类,0.24,2.96,28.23,87.67,1313.53,1179.10,1716.00,413.54,91.2,100.00,98.21,100.00,98.21,100.00,61.235.96.93,中国,广东, 铁通,543.2,527.0,200,50,56
2013-02-27 17:32:51.325965,广东铁通2-hzdx01(hyhr)电信出口,222.50.124.6,NULL,网易,www.163.com,网页类,0.23,41.32,190.52,1902.64,5402.89,6993.77,6993.78,66.46,51.7,100.00,87.50,100.00,50.60,0.00,223.87.1.59,中国,四川, 移动,359.1,344.8,200,48,83
2013-02-27 17:32:53.734120,广东铁通3-hzdx02(hyhr)电信出口,222.50.124.10,NULL,QQ空间,www.qzone.qq.com,网页类,0.50,5.65,8.22,127.38,221.37,327.75,327.75,117.86,77.2,100.00,100.00,100.00,100.00,100.00,112.90.140.193,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-27 17:32:55.530741,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,3322.org,3322.org,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,61.160.239.28,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:32:56.740759,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,91.com,91.com,广东铁通TOPn网站,0.51,29.43,29.61,156.12,1804.22,2601.76,2695.51,152.49,77.1,100.00,100.00,100.00,100.00,100.00,121.207.254.111,中国,福建, 电信,275.1,266.9,301,26,26
2013-02-27 17:33:00.311845,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,snyu.com,snyu.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,58.215.169.133,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:33:00.353655,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,tudou.com,tudou.com,广东铁通TOPn网站,0.27,99.34,119.92,480.40,13611.12,47335.78,47335.79,76.85,43.6,100.00,98.37,100.00,81.21,0.00,123.126.98.173,中国,北京, 联通,1046.1,1113.4,301,50,149
2013-02-27 17:33:01.157119,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,新浪,www.sina.com.cn,网页类,0.43,31.78,32.08,259.22,7357.76,12305.08,13737.11,79.61,57.4,100.00,98.92,100.00,98.92,100.00,211.98.132.65,中国,北京, 铁通,585.8,554.2,200,50,93
2013-02-27 17:33:07.574712,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,guosen.cn,guosen.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:33:07.923957,广东铁通3-gzdx01(gzhy)电信出口,222.50.124.34,NULL,世纪佳缘,www.jiayuan.com,网页类,0.46,37.11,40.97,154.13,3840.93,4896.00,5212.03,52.14,61.4,100.00,100.00,100.00,100.00,100.00,59.151.18.32,中国,北京, 其它运营商,200.3,186.6,200,33,33
2013-02-27 17:33:16.576202,广东铁通3-qylt01(gzhy)联通出口,222.50.124.78,NULL,优酷,www.youku.com,网页类,0.48,32.50,33.21,202.12,6118.08,7729.95,8433.22,157.26,70.9,100.00,100.00,100.00,100.00,100.00,122.72.120.241,中国,中国NDC, 铁通,962.1,938.1,200,50,82
2013-02-27 17:33:17.855521,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,taotaosou.com,taotaosou.com,广东铁通TOPn网站,0.47,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,115.236.101.27,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:33:18.547989,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,poco,www.poco.cn,网页类,0.27,56.92,60.26,521.85,23549.81,34850.91,36706.10,43.91,42.3,100.00,100.00,100.00,100.00,0.00,218.59.209.165,中国,山东, 联通,1034.1,1720.3,200,50,98
2013-02-27 17:33:32.807909,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,meilishuo.com,meilishuo.com,广东铁通TOPn网站,0.50,32.34,32.98,314.46,3234.69,3997.78,3997.79,147.81,74.7,100.00,56.52,100.00,56.52,0.00,124.202.144.8,中国,北京, 移动,478.1,472.9,301,23,23
2013-02-27 17:33:36.570268,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,70e.com,70e.com,广东铁通TOPn网站,0.26,116.83,116.97,398.90,1570.10,1527.53,1734.97,105.39,63.1,100.00,100.00,100.00,100.00,100.00,54.248.34.220,美国,NULL, 其它运营商,165.5,160.1,301,22,22
2013-02-27 17:33:40.452484,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,安卓商城官网,https://play.google.com/store,网页类,0.53,356.26,314.37,790.53,6510.19,14881.74,17571.94,89.49,49.6,100.00,100.00,100.00,100.00,100.00,74.125.235.199,美国,NULL, 其它运营商,582.6,473.9,200,40,40
2013-02-27 17:33:42.186875,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,v-56.com,v-56.com,广东铁通TOPn网站,0.25,1.18,29.06,541.00,21389.85,26318.48,28075.45,48.64,45.1,100.00,100.00,100.00,100.00,100.00,59.32.180.16,中国,广东, 电信,1040.4,1001.0,302,50,116
2013-02-27 17:33:42.282097,广东铁通5-gzlt(asd)联通出口,123.89.176.38,NULL,优酷视频,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.24,28.07,134.33,221.09,1508.19,1863.32,2005.59,110.86,68.0,100.00,100.00,100.00,100.00,100.00,122.72.120.242,中国,中国NDC, 铁通,167.2,160.7,200,18,18
2013-02-27 17:33:45.367439,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,zhekouku.cn,zhekouku.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:33:49.130823,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,chinaiiss.com,chinaiiss.com,广东铁通TOPn网站,0.51,17.52,26.32,117.59,7169.42,14205.44,14605.20,95.00,64.1,100.00,100.00,100.00,100.00,100.00,121.10.117.198,中国,广东, 电信,681.1,652.4,200,50,85
2013-02-27 17:33:49.618220,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,lxdns.com,lxdns.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:33:51.943800,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,kuaiwan.com,kuaiwan.com,广东铁通TOPn网站,0.25,36.20,35.85,413.72,23013.07,29921.78,31024.79,39.17,37.9,100.00,100.00,100.00,100.00,100.00,122.225.115.167,中国,浙江, 电信,901.3,873.2,302,50,76
2013-02-27 17:33:54.057150,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,eastmoney.com,eastmoney.com,广东铁通TOPn网站,0.27,36.77,37.88,370.89,3977.74,5582.58,6302.45,58.24,61.3,100.00,100.00,100.00,100.00,100.00,222.73.55.186,中国,上海, 电信,231.6,215.5,302,48,48
2013-02-27 17:34:00.827372,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,太平洋电脑网,www.pconline.com.cn,网页类,0.19,20.32,33.06,159.23,4301.14,4990.57,5418.29,171.80,79.9,100.00,100.00,100.00,100.00,100.00,210.21.118.120,中国,广东, 联通,738.9,713.7,200,50,60
2013-02-27 17:34:02.903943,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,1360.cn,1360.cn,广东铁通TOPn网站,0.24,31.85,32.37,130.40,65.17,130.40,130.40,19.00,64.0,100.00,66.67,100.00,66.67,0.00,58.68.151.179,中国,北京, 移动,1.2,0.7,302,3,3
2013-02-27 17:34:07.796052,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,chinagames.net,chinagames.net,广东铁通TOPn网站,0.55,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,183.60.26.242,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:34:10.303374,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,51.com,51.com,广东铁通TOPn网站,0.20,31.65,32.16,341.98,3282.15,5064.34,5375.29,96.45,68.6,100.00,100.00,100.00,100.00,100.00,61.130.108.152,中国,浙江, 电信,316.6,292.2,301,50,82
2013-02-27 17:34:11.045471,广东铁通2-gzlt02(gzhy)联通出口,222.50.124.74,NULL,工商银行,www.icbc.com.cn,网页类,0.47,117.51,114.68,232.66,346.77,636.30,636.30,15.29,54.7,100.00,100.00,100.00,100.00,100.00,113.31.42.29,中国,北京, 其它运营商,5.3,4.2,200,3,3
2013-02-27 17:34:23.424610,广东铁通2-zsdx02(ncda)电信出口,222.50.124.30,NULL,和讯网,www.hexun.com,网页类,0.50,37.94,46.45,240.97,2722.03,12955.28,12955.28,140.03,74.7,100.00,89.80,100.00,38.94,0.00,219.239.236.198,中国,北京, 电信,381.2,363.5,200,49,113
2013-02-27 17:34:24.003760,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,it168.com,it168.com,广东铁通TOPn网站,0.26,32.22,32.19,204.95,6722.93,8978.41,9442.21,152.97,70.1,100.00,100.00,100.00,100.00,100.00,223.202.33.211,中国,北京, 移动,1028.4,1206.3,301,50,75
2013-02-27 17:34:26.538403,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,163.com,163.com,广东铁通TOPn网站,0.20,41.88,42.22,1568.52,8816.26,10593.11,11974.66,74.64,55.0,100.00,96.43,100.00,96.43,100.00,123.58.180.8,中国,浙江, 移动,658.0,629.1,301,50,84
2013-02-27 17:34:28.009775,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,cctv,www.cctv.com,网页类,0.49,42.88,44.10,87.46,44.09,87.46,87.46,12.05,63.4,100.00,100.00,100.00,100.00,100.00,122.70.142.160,中国,北京, 铁通,0.5,0.2,200,1,1
2013-02-27 17:34:30.119998,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,mop.com,mop.com,广东铁通TOPn网站,0.46,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,211.100.39.136,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:34:30.139698,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,sohu.com.cn,sohu.com.cn,广东铁通TOPn网站,0.22,55.61,56.30,342.28,3184.55,4340.03,4904.14,88.71,67.2,100.00,75.76,100.00,75.76,0.00,61.135.181.175,中国,北京, 联通,282.5,265.5,302,50,66
2013-02-27 17:34:30.674991,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,qzoneapp.com,qzoneapp.com,广东铁通TOPn网站,0.26,101.11,110.81,513.85,2937.33,3884.79,4174.27,124.65,67.8,100.00,89.47,100.00,89.47,0.00,58.251.150.154,中国,广东, 联通,366.1,362.4,200,19,19
2013-02-27 17:34:30.961233,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,babytree.com,babytree.com,广东铁通TOPn网站,0.59,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,124.238.250.204,中国,河北, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:34:39.100937,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,xunlei.com,xunlei.com,广东铁通TOPn网站,0.44,24.25,24.42,107.76,1712.54,1433.89,2149.86,318.09,89.4,100.00,100.00,100.00,100.00,100.00,58.251.57.167,中国,广东, 其它运营商,544.7,527.2,301,50,58
2013-02-27 17:34:41.428821,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,pagechoice.net,pagechoice.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:34:46.982988,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,新浪,www.sina.com.cn,网页类,0.45,31.67,32.16,759.89,8657.77,20066.20,21211.91,67.74,55.8,100.00,100.00,100.00,100.00,100.00,211.98.132.66,中国,北京, 铁通,586.5,554.4,200,50,93
2013-02-27 17:34:46.983589,广东铁通3-gzdx01(gzhy)电信出口,222.50.124.34,NULL,工商银行,www.icbc.com.cn,网页类,0.52,131.48,132.28,264.28,401.09,717.37,717.37,13.22,52.9,100.00,100.00,100.00,100.00,100.00,113.31.42.29,中国,北京, 其它运营商,5.3,4.2,200,3,3
2013-02-27 17:34:47.552968,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,funshion.com,funshion.com,广东铁通TOPn网站,0.25,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,121.14.38.133,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:34:51.789015,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,qpic.cn,qpic.cn,广东铁通TOPn网站,0.51,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,112.90.139.50,中国,广东, 联通,NULL,NULL,400,1,1
2013-02-27 17:34:52.640681,广东铁通4-qylt01(xhht)联通出口,222.50.124.102,NULL,微博,www.weibo.com,网页类,0.49,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,180.149.134.17,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:34:57.618833,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,qq邮箱,www.mail.qq.com,网页类,0.50,6.71,19.98,27.19,19.98,27.19,27.19,29.13,65.4,100.00,100.00,100.00,100.00,100.00,120.196.210.104,中国,广东, 移动,0.6,0.2,200,1,1
2013-02-27 17:35:01.154995,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,360safe.com,360safe.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,124.238.254.52,中国,河北, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:35:10.121472,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,37wan.com,37wan.com,广东铁通TOPn网站,0.19,30.81,30.64,248.17,1926.44,2810.01,2943.15,312.75,88.4,100.00,100.00,100.00,100.00,100.00,219.129.216.157,中国,广东, 电信,602.5,583.2,301,50,72
2013-02-27 17:35:11.069022,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,ittzz.com,ittzz.com,广东铁通TOPn网站,0.27,32.80,39.39,72.45,2172.47,2696.37,2761.13,462.57,87.7,100.00,100.00,100.00,100.00,100.00,118.26.225.53,中国,上海, 铁通,1004.9,1248.0,200,18,18
2013-02-27 17:35:13.004373,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,工商银行,www.icbc.com.cn,网页类,0.45,48.09,49.02,97.56,222.10,406.19,406.19,23.88,62.6,100.00,100.00,100.00,100.00,100.00,125.39.39.42,中国,天津, 联通,5.3,4.2,200,3,3
2013-02-27 17:35:14.081487,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,178.com,178.com,广东铁通TOPn网站,0.26,41.44,41.46,166.09,12008.43,17818.29,19206.99,86.71,57.4,100.00,100.00,100.00,100.00,100.00,123.134.67.166,中国,山东, 联通,1041.2,2024.3,200,50,116
2013-02-27 17:35:21.005482,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,环球网,www.huanqiu.com,网页类,0.50,48.83,49.37,246.67,4144.59,5033.08,5997.25,67.17,60.5,100.00,100.00,100.00,100.00,100.00,125.39.187.20,中国,天津, 联通,278.4,264.3,200,38,38
2013-02-27 17:35:21.600808,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,weather.com.cn,weather.com.cn,广东铁通TOPn网站,0.26,50.78,54.82,262.60,7254.41,10347.02,11429.47,75.50,56.3,100.00,97.75,100.00,97.75,100.00,61.4.185.35,中国,NULL, 其它运营商,547.7,521.3,200,50,89
2013-02-27 17:35:21.700657,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,irs09.com,irs09.com,广东铁通TOPn网站,0.25,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,114.112.32.233,中国,江苏, 移动,NULL,0.2,403,1,1
2013-02-27 17:35:25.651316,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,天空软件站,www.skycn.com,下载类,0.52,62.00,62.05,435.82,5567.45,7066.27,7459.93,66.82,57.8,100.00,100.00,100.00,100.00,100.00,125.39.78.230,中国,天津, 联通,372.0,363.5,200,28,28
2013-02-27 17:35:35.609902,广东铁通5-whlt01(zbyt)联通出口,222.50.124.66,NULL,苹果官网,www.apple.com,网页类,0.54,234.63,237.05,472.22,237.05,472.19,472.22,14.67,49.2,100.00,3.23,100.00,3.23,0.00,184.24.173.15,美国,NULL, 其它运营商,3.5,3.2,200,31,31
2013-02-27 17:35:39.871993,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,kejet.net,kejet.net,广东铁通TOPn网站,0.26,1.14,113.18,169.42,851.03,1071.29,1074.87,28.83,60.4,100.00,100.00,100.00,100.00,100.00,122.226.122.236,中国,浙江, 电信,24.5,21.4,200,10,10
2013-02-27 17:35:42.657459,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,hiapk.com,hiapk.com,广东铁通TOPn网站,0.20,25.60,25.75,208.68,8852.44,13611.81,14708.94,119.34,62.0,100.00,99.33,100.00,99.33,100.00,121.207.242.73,中国,福建, 电信,1056.4,1858.6,301,50,149
2013-02-27 17:35:43.549547,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,网易,www.163.com,网页类,0.52,40.74,86.24,384.02,7243.20,8623.30,10067.49,98.25,61.6,100.00,100.00,100.00,100.00,100.00,223.87.1.58,中国,四川, 移动,711.7,682.5,200,50,83
2013-02-27 17:35:47.631935,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,ifeng.com,ifeng.com,广东铁通TOPn网站,0.22,60.12,75.82,381.23,4554.52,9006.15,9571.64,96.12,64.8,100.00,76.06,100.00,71.83,0.00,123.125.72.60,中国,北京, 联通,437.8,420.9,200,50,71
2013-02-27 17:35:50.565532,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,kaixin001.com,kaixin001.com,广东铁通TOPn网站,0.20,50.21,50.98,282.78,1448.94,1873.45,1989.44,467.04,88.6,100.00,100.00,100.00,100.00,100.00,27.131.222.21,中国,北京, 其它运营商,676.7,672.1,302,13,13
2013-02-27 17:35:54.166899,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,QQ空间,www.qzone.qq.com,网页类,0.25,4.97,6.59,69.86,181.12,283.19,283.19,144.05,83.3,100.00,100.00,100.00,100.00,100.00,112.90.140.193,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-27 17:35:55.645848,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,ppstream.com,ppstream.com,广东铁通TOPn网站,0.46,31.86,32.12,64.44,672.89,556.81,788.37,1154.38,92.1,100.00,100.00,100.00,100.00,100.00,211.151.142.154,中国,北京, 联通,776.8,744.3,200,50,72
2013-02-27 17:36:00.447318,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,苹果官网,www.apple.com,网页类,0.56,238.90,240.10,479.56,240.10,479.54,479.56,14.48,49.0,100.00,3.23,100.00,3.23,0.00,184.24.173.15,美国,NULL, 其它运营商,3.5,3.2,200,31,31
2013-02-27 17:36:01.698636,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,uvan.com,uvan.com,广东铁通TOPn网站,0.51,29.79,29.60,794.22,1663.03,2115.91,2176.15,102.23,71.4,100.00,100.00,100.00,100.00,100.00,211.151.134.239,中国,北京, 联通,170.0,164.5,301,15,15
2013-02-27 17:36:01.936756,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,irs09.com,irs09.com,广东铁通TOPn网站,0.45,41.09,44.31,85.85,44.31,85.85,85.85,37.20,63.6,100.00,100.00,100.00,100.00,100.00,114.112.32.237,中国,江苏, 移动,1.6,1.5,200,1,1
2013-02-27 17:36:11.476829,广东铁通3-gzlt01(yxsh)联通出口,123.65.232.142,NULL,土豆网,www.tudou.com,网页类,0.25,95.93,96.78,579.52,9051.70,27580.72,28446.35,116.66,55.3,100.00,99.32,100.00,99.32,100.00,123.126.98.146,中国,北京, 联通,1056.0,1472.1,200,50,148
2013-02-27 17:36:14.889698,广东铁通3-qylt01(gzhy)联通出口,222.50.124.78,NULL,qq邮箱,www.mail.qq.com,网页类,0.54,4.81,18.87,24.22,18.87,24.22,24.22,30.85,65.5,100.00,100.00,100.00,100.00,100.00,120.196.210.104,中国,广东, 移动,0.6,0.2,200,1,1
2013-02-27 17:36:15.866094,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,88210212.com,88210212.com,广东铁通TOPn网站,0.27,8.48,9.42,18.16,389.88,510.08,528.72,430.99,94.3,100.00,100.00,100.00,100.00,100.00,113.106.18.148,中国,广东, 电信,168.0,164.5,200,13,13
2013-02-27 17:36:17.578468,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,v-56.com,v-56.com,广东铁通TOPn网站,0.25,14.88,14.68,1605.57,22356.75,27039.62,29045.00,46.50,45.0,100.00,100.00,100.00,100.00,100.00,59.32.180.16,中国,广东, 电信,1039.5,1000.1,302,50,116
2013-02-27 17:36:23.724551,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,meilishuo.com,meilishuo.com,广东铁通TOPn网站,0.45,36.62,36.98,352.80,3260.66,3968.55,4136.75,276.85,85.2,100.00,95.65,100.00,95.65,100.00,124.202.144.8,中国,北京, 移动,902.7,894.5,301,23,23
2013-02-27 17:36:25.992538,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,adsame.com,adsame.com,广东铁通TOPn网站,0.40,38.26,41.40,118.58,7014.05,7982.16,8639.63,53.38,57.2,100.00,96.97,100.00,96.97,100.00,118.26.200.34,中国,上海, 铁通,374.4,364.0,200,33,33
2013-02-27 17:36:27.104476,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,kankan.com,kankan.com,广东铁通TOPn网站,0.49,13.38,13.29,106.03,4106.38,3868.87,4524.12,132.39,74.5,100.00,98.25,100.00,98.25,100.00,58.251.57.175,中国,广东, 联通,543.6,527.1,302,50,57
2013-02-27 17:36:39.805746,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,51.com,51.com,广东铁通TOPn网站,0.21,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,61.130.108.152,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:36:40.399664,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,3366.com,3366.com,广东铁通TOPn网站,0.47,4.89,6.75,365.69,8526.88,10931.65,11635.44,58.58,57.4,100.00,100.00,100.00,100.00,100.00,120.198.189.102,中国,广东, 移动,499.5,468.6,301,50,77
2013-02-27 17:36:40.936614,广东铁通5-shdx(cdsj)电信出口,222.50.124.18,NULL,cctv,www.cctv.com,网页类,0.48,37.49,38.33,76.31,38.33,76.31,76.31,13.83,63.7,100.00,100.00,100.00,100.00,100.00,122.70.142.160,中国,北京, 铁通,0.5,0.2,200,1,1
2013-02-27 17:36:51.047778,广东铁通2-zsdx02(ncda)电信出口,222.50.124.30,NULL,QQ空间,www.qzone.qq.com,网页类,0.40,5.89,6.47,142.44,262.31,395.07,395.07,99.46,77.0,100.00,100.00,100.00,100.00,100.00,112.90.143.191,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-27 17:36:57.037294,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,weather.com.cn,weather.com.cn,广东铁通TOPn网站,0.24,52.79,57.31,217.22,9837.46,13895.27,15015.58,56.38,52.9,100.00,100.00,100.00,100.00,100.00,61.4.185.35,中国,NULL, 其它运营商,554.6,527.6,200,50,89
2013-02-27 17:36:57.545536,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,kuaipan.cn,kuaipan.cn,广东铁通TOPn网站,0.48,70.96,73.60,295.78,1288.42,1914.76,1914.76,113.26,69.9,100.00,100.00,100.00,100.00,100.00,114.112.66.22,中国,江苏, 移动,145.9,143.1,301,9,9
2013-02-27 17:36:58.432711,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,土豆网,www.tudou.com,网页类,0.72,99.87,100.51,600.68,960.14,894.87,1292.10,274.64,83.4,100.00,4.73,100.00,4.73,0.00,123.126.98.149,中国,北京, 联通,263.7,261.4,200,50,148
2013-02-27 17:37:02.131603,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,微博,www.weibo.com,网页类,0.51,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,180.149.134.17,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:37:02.165969,广东铁通6-gxyn01(dx)电信出口,222.50.124.22,NULL,微博,www.weibo.com,网页类,0.27,1.29,105.90,153.21,527.76,651.30,651.30,104.58,73.5,100.00,100.00,100.00,100.00,100.00,180.149.134.17,中国,北京, 电信,55.2,53.5,200,4,4
2013-02-27 17:37:03.271729,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,babytree.com,babytree.com,广东铁通TOPn网站,0.53,52.57,53.90,576.40,14302.24,20805.18,22419.20,73.46,49.4,100.00,98.44,100.00,98.44,100.00,124.238.250.203,中国,河北, 电信,1050.6,1090.5,301,50,128
2013-02-27 17:37:06.559225,广东铁通3-qylt01(gzhy)联通出口,222.50.124.78,NULL,poco,www.poco.cn,网页类,0.52,54.77,601.38,824.33,21294.20,26093.84,30964.53,48.54,29.9,100.00,100.00,100.00,100.00,100.00,221.204.248.116,中国,山西, 联通,1033.7,1716.7,200,50,98
