结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-05-18 00:00.,2006,222.50.124.66,NULL,xdowns.com,xdowns.com,NULL,0.51,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,218.93.127.235,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2008,222.50.124.74,NULL,hexun.com,hexun.com,广东铁通TOPn网站,0.41,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,123.150.92.25,中国,天津, 联通,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1003,222.50.124.18,NULL,imanhua.com,imanhua.com,NULL,0.44,86.59,86.49,404.78,9317.28,12416.88,13159.7,67.68,50.3,100,100,100,100,100,54.248.39.145,美国,NULL, 其它运营商,630.6,608.7,301,50,67
2013-05-18 00:00.,2013,222.50.124.94,NULL,iqiyi.com,iqiyi.com,广东铁通TOPn网站,0.45,40.59,42.3,344.44,7857.3,11231.74,12115.85,133.36,68.1,100,100,100,100,100,202.108.14.15,中国,北京, 联通,1047.9,2229.1,301,50,153
2013-05-18 00:00.,2019,222.50.124.118,NULL,hiapk.com,hiapk.com,广东铁通TOPn网站,0.71,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,121.207.242.69,中国,福建, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1006,222.50.124.42,NULL,01hr.com,01hr.com,NULL,0.55,56.54,76.75,360.56,2788.03,3899.16,4104.32,87.3,67.1,100,100,100,100,100,221.238.193.35,中国,天津, 电信,243.4,233.4,200,27,27
2013-05-18 00:00.,2006,222.50.124.66,NULL,voc.com.cn,voc.com.cn,NULL,0.2,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,220.168.248.207,中国,湖南, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2007,222.50.124.70,NULL,61.com,61.com,NULL,1.23,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,114.80.99.112,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2019,222.50.124.118,NULL,weibo.com,weibo.com,广东铁通TOPn网站,0.3,39.13,55.02,94.45,562.09,772.47,772.47,98.46,73.6,100,100,100,100,100,180.149.134.17,中国,北京, 电信,55.3,53.6,200,4,4
2013-05-18 00:00.,2018,222.50.124.114,NULL,ems.com.cn,ems.com.cn,NULL,0.41,1,129.06,260.44,3813.47,3251.11,3837.12,148.67,72.1,100,100,100,100,100,211.156.193.130,中国,北京, 其它运营商,567,563.9,200,15,15
2013-05-18 00:00.,1009,222.50.124.50,NULL,lotour.com,lotour.com,NULL,0.76,32.06,33.54,226.86,3401.41,5251.13,5738.61,69.61,62.4,100,100,100,100,100,211.151.135.69,中国,北京, 联通,236.8,214.5,301,50,60
2013-05-18 00:00.,1003,222.50.124.18,NULL,feelcars.com,feelcars.com,NULL,0.51,32.76,32.64,204.25,8190.01,11244.82,12353.01,126.43,68.1,100,100,100,100,100,118.194.166.196,中国,北京, 其它运营商,1035.5,1097.9,301,50,117
2013-05-18 00:00.,1016,222.50.124.130,NULL,miercn.com,miercn.com,广东铁通TOPn网站,0.55,19.37,85.27,184.26,5339.92,7582.5,8097.66,193.34,78,100,100,100,100,100,59.57.13.196,中国,福建, 电信,1032.4,1916.8,301,50,111
2013-05-18 00:00.,1012,222.50.124.14,NULL,189qas.com,189qas.com,广东铁通TOPn网站,0.22,39.58,49.81,129.2,779.54,1058.02,1058.02,256.63,89.1,100,100,100,100,100,116.228.171.120,中国,上海, 电信,200,198.7,200,7,7
2013-05-18 00:00.,2006,222.50.124.66,NULL,qidian.com,qidian.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,202.102.67.78,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2008,222.50.124.74,NULL,37cs.com,37cs.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1006,222.50.124.42,NULL,funshion.com,funshion.com,NULL,0.24,0.85,194.06,2919.14,4429.67,4672.27,5092.92,115.65,61.1,100,100,100,100,100,59.53.56.55,中国,重庆, 铁通,512.3,507.1,301,15,15
2013-05-18 00:00.,2009,222.50.124.78,NULL,feelcars.com,feelcars.com,NULL,0.56,34.49,33.96,217.58,7549.67,10202.16,11449.13,136.9,68.9,100,99.12,100,99.12,100,118.194.166.196,中国,北京, 其它运营商,1033.6,1004.2,301,50,113
2013-05-18 00:00.,1011,222.50.124.10,NULL,126.com,126.com,广东铁通TOPn网站,0.25,50.54,51.4,153.71,756.49,1320.51,1320.51,79.7,67,100,100,100,100,100,220.181.12.218,中国,北京, 其它运营商,60.3,53.2,200,9,9
2013-05-18 00:00.,2012,222.50.124.90,NULL,yunduan.cn,yunduan.cn,广东铁通TOPn网站,0.39,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,58.215.55.51,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2001,123.65.232.142,NULL,googleadsserving.cn,googleadsserving.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2002,123.89.176.30,NULL,meishichina.com,meishichina.com,NULL,0.39,31.09,31.66,205.69,21644.43,35007.35,37953.78,49.3,44.1,100,100,100,100,0,42.62.24.210,中国,NULL, 其它运营商,1067.2,1000.6,301,50,172
2013-05-18 00:00.,2004,222.50.124.58,NULL,hotsales.net,hotsales.net,NULL,0.42,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,202.101.42.247,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1014,222.50.124.30,NULL,duote.com,duote.com,NULL,0.59,37.26,69.67,335.91,4672.85,6470.27,6980.25,98.03,65.5,100,100,100,100,100,122.227.230.136,中国,浙江, 电信,458.1,437.4,200,50,69
2013-05-18 00:00.,2017,222.50.124.110,NULL,cheshi.com.cn,cheshi.com.cn,NULL,0.64,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,118.67.112.149,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2011,222.50.124.86,NULL,ifensi.com,ifensi.com,NULL,0.23,43.72,78.28,367.03,10260.32,10473.3,12124.64,76.75,52.2,100,100,100,100,100,211.151.103.28,中国,北京, 其它运营商,787.5,761,302,50,81
2013-05-18 00:00.,1001,222.50.124.2,NULL,ittzz.com,ittzz.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1016,222.50.124.130,NULL,gameyule.com,gameyule.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2015,222.50.124.102,NULL,voc.com.cn,voc.com.cn,NULL,0.44,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,220.168.248.207,中国,湖南, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2019,222.50.124.118,NULL,go9go.cn,go9go.cn,NULL,0.32,42.86,57.17,648.38,5630.78,6018.57,6983.29,57.79,58.4,100,96.23,100,96.23,100,112.84.190.146,中国,江苏, 联通,325.4,308.5,301,50,53
2013-05-18 00:00.,2002,123.89.176.30,NULL,comsenz.com,comsenz.com,NULL,0.42,35.66,128.71,201.94,912.28,1245.08,1245.08,292.25,87.1,100,100,100,100,100,112.64.234.169,中国,上海, 联通,266.6,263.7,200,9,9
2013-05-18 00:00.,2007,222.50.124.70,NULL,youku.com,youku.com,NULL,0.51,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,220.181.185.141,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2011,222.50.124.86,NULL,xinhuanet.com,xinhuanet.com,NULL,0.39,1.39,122.86,1874.23,17147.59,16742.1,17317.55,59.41,47,100,100,100,100,100,202.108.119.193,中国,北京, 其它运营商,1018.7,1663.9,200,50,62
2013-05-18 00:00.,1009,222.50.124.50,NULL,qq邮箱,www.mail.qq.com,网页类,0.41,5.45,19.49,118.63,171.31,667.58,667.58,299.78,94.7,100,100,100,100,100,120.196.210.104,中国,广东, 移动,51.4,24.6,302,7,7
2013-05-18 00:00.,2007,222.50.124.70,NULL,readnovel.com,readnovel.com,广东铁通TOPn网站,0.48,38.86,39.09,239.66,4022.74,5337.71,5734.13,79.98,61.3,100,100,100,100,100,118.244.198.2,中国,吉林, 铁通,321.7,310.5,302,33,33
2013-05-18 00:00.,2002,123.89.176.30,NULL,QQ空间,www.qzone.qq.com,网页类,0.42,35.59,36.78,186.04,275.74,423.45,423.45,153.42,81.3,100,100,100,100,100,112.64.234.162,中国,上海, 联通,42.3,39,302,9,9
2013-05-18 00:00.,2001,123.65.232.142,NULL,163.com,163.com,NULL,0.22,0.85,120.11,510.9,6924.18,9426.13,10341.84,87.75,62.1,100,100,100,100,100,123.58.180.8,中国,浙江, 移动,607.6,582.4,301,50,72
2013-05-18 00:00.,2014,222.50.124.98,NULL,ci123.com,ci123.com,NULL,0.4,32.07,96.28,630.03,9863.85,14716.48,15711.8,105.92,58.5,100,95.54,100,95.54,100,122.11.48.213,中国,北京, 移动,1044.8,1661.1,301,50,112
2013-05-18 00:00.,2006,222.50.124.66,NULL,39.net,39.net,NULL,0.49,30.52,30.51,61.52,30.51,61.52,61.52,12.42,64.2,100,50,100,50,0,219.238.238.35,中国,北京, 移动,0.4,0.2,301,2,2
2013-05-18 00:00.,2009,222.50.124.78,NULL,funshion.net,funshion.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2013,222.50.124.94,NULL,wanmei.com,wanmei.com,NULL,0.35,38.49,39.27,179.6,4483.4,6467.72,7208.61,85.08,66.5,100,98.81,100,98.81,100,58.215.82.20,中国,江苏, 电信,381.4,358.6,302,50,84
2013-05-18 00:00.,2005,222.50.124.62,NULL,comsenz.com,comsenz.com,NULL,0.51,33.34,115.22,149.08,706.69,978.05,978.05,350.59,89.2,100,88.89,100,88.89,0,112.64.234.169,中国,上海, 联通,247.8,245,200,9,9
2013-05-18 00:00.,1013,222.50.124.26,NULL,bokee.net,bokee.net,NULL,0.18,34.82,81.28,392.38,7823.8,9516.85,10676.32,96.39,61.2,100,100,100,100,100,60.191.119.181,中国,浙江, 电信,754.1,731.2,302,50,81
2013-05-18 00:00.,2016,222.50.124.106,NULL,189mv.cn,189mv.cn,广东铁通TOPn网站,0.5,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,183.63.133.186,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1008,222.50.124.46,NULL,123cha.com,123cha.com,NULL,0.27,26.88,124.85,178.76,734.3,950.63,950.63,434.42,88.9,100,100,100,100,100,42.121.89.195,中国,浙江, 移动,319,316.5,200,7,7
2013-05-18 00:00.,1011,222.50.124.10,NULL,6.cn,6.cn,NULL,0.36,31.62,31.62,256.89,5146.88,6126.61,6908.49,145.6,72.2,100,94.29,100,94.29,100,122.70.137.200,中国,北京, 铁通,749.4,738.5,302,35,35
2013-05-18 00:00.,2009,222.50.124.78,NULL,dict.cn,dict.cn,NULL,0.21,35.08,51.64,157.89,936.44,1259.78,1369.07,256.31,88.7,100,100,100,100,100,58.83.223.139,中国,北京, 铁通,240,236.1,200,12,12
2013-05-18 00:00.,1014,222.50.124.30,NULL,52pk.net,52pk.net,NULL,0.51,32.42,32.58,11066.55,11000.5,11066.55,11066.55,3.67,46.8,100,100,100,100,100,115.182.53.19,中国,北京, 移动,40.4,0.2,301,2,2
2013-05-18 00:00.,2004,222.50.124.58,NULL,hjenglish.com,hjenglish.com,NULL,2.4,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,180.235.66.168,中国,上海, 其它运营商,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2017,222.50.124.110,NULL,51job.com,51job.com,NULL,0.21,30.17,212.08,274.2,2865.78,4062.75,4123.99,82.62,60.3,100,63.64,100,63.64,0,61.129.48.158,中国,上海, 电信,236.8,225.1,200,50,55
2013-05-18 00:00.,1002,222.50.124.38,NULL,anjuke.com,anjuke.com,NULL,0.22,53.39,84.88,362.43,2367.9,3645.57,3936.78,52.72,61.6,100,100,100,100,100,114.80.230.198,中国,上海, 电信,124.8,113.3,301,30,30
2013-05-18 00:00.,1003,222.50.124.18,NULL,xilu.com,xilu.com,NULL,0.46,58.15,58.73,413.68,8891.2,11473.82,12049.53,98.84,59.9,100,100,100,100,100,219.232.253.144,中国,北京, 其它运营商,878.8,858.3,301,50,56
2013-05-18 00:00.,2004,222.50.124.58,NULL,3322.org,3322.org,广东铁通TOPn网站,0.24,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,61.160.239.28,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1010,222.50.124.6,NULL,ppstream.com,ppstream.com,NULL,0.46,30.36,30.39,61.21,1693.08,13859.5,13927.26,601.28,89.1,100,98.68,100,98.68,100,211.151.142.154,中国,北京, 联通,1018,984.5,200,50,76
2013-05-18 00:00.,2015,222.50.124.102,NULL,迅雷看看,www.kankan.com,网页类,0.49,11.29,18.75,65.66,860.34,831.19,1323.98,695.3,92.5,100,98.21,100,98.21,100,58.251.57.175,中国,广东, 联通,598.2,582,200,50,56
2013-05-18 00:00.,2016,222.50.124.106,NULL,hangzhou.com.cn,hangzhou.com.cn,NULL,0.51,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,122.224.215.2,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1003,222.50.124.18,NULL,ppstream.com,ppstream.com,NULL,0.45,32.9,33.2,66.55,3315.24,3493.44,3566,307.29,86.3,100,98.7,100,98.7,100,211.151.142.154,中国,北京, 联通,1018.7,984.5,200,50,77
2013-05-18 00:00.,1005,222.50.124.34,NULL,qiyi.com,qiyi.com,广东铁通TOPn网站,0.23,33.08,33.21,362.11,7936.82,11452.02,12267.47,131.95,68.4,100,99.34,100,99.34,100,202.108.14.16,中国,北京, 联通,1047.2,2229.5,301,50,152
2013-05-18 00:00.,2002,123.89.176.30,NULL,9991.com,9991.com,NULL,0.56,39.26,46.59,206.26,959.41,1311.38,1432.04,82.92,72.6,100,100,100,100,100,42.62.4.52,中国,NULL, 其它运营商,79.6,75.5,200,12,12
2013-05-18 00:00.,2015,222.50.124.102,NULL,caijing.com.cn,caijing.com.cn,NULL,0.45,33.56,33.59,489.49,5227.78,7048.57,8015.51,104.66,65.9,100,73.03,100,73.03,0,118.26.205.30,中国,上海, 铁通,547.1,522.3,302,50,89
2013-05-18 00:00.,2013,222.50.124.94,NULL,duote.com,duote.com,NULL,0.58,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,122.227.230.136,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1015,222.50.124.54,NULL,baidu.com,baidu.com,NULL,0.45,45.78,47.12,93.34,371.97,646.59,646.59,77.36,68.4,100,100,100,100,100,123.125.114.144,中国,北京, 其它运营商,28.8,26.1,200,7,7
2013-05-18 00:00.,2017,222.50.124.110,NULL,woxihuan.com,woxihuan.com,广东铁通TOPn网站,0.19,43.3,44.62,411.6,16816.31,18186.6,18453.06,60.39,48.3,100,100,100,100,100,123.125.160.234,中国,北京, 联通,1015.6,1524,301,36,36
2013-05-18 00:00.,2006,222.50.124.66,NULL,yiqiwin.com,yiqiwin.com,NULL,0.44,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,61.147.113.180,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2003,123.89.176.38,NULL,bet007.com,bet007.com,广东铁通TOPn网站,1.53,0.83,73.05,101.63,2196.34,2368.71,2417.09,195.32,83.2,100,95.45,100,95.45,100,61.143.225.118,中国,广东, 电信,429,418.3,301,44,44
2013-05-18 00:00.,2002,123.89.176.30,NULL,youku.com,youku.com,NULL,0.59,2.29,2.66,182.52,4598.76,6582.24,7069.83,223.1,83.1,100,98.86,100,98.86,100,121.9.204.234,中国,广东, 电信,1026,1360.1,302,50,88
2013-05-18 00:00.,2013,222.50.124.94,NULL,cbsi.com.cn,cbsi.com.cn,广东铁通TOPn网站,0.19,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,118.67.124.252,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1005,222.50.124.34,NULL,gicp.net,gicp.net,NULL,0.25,230,230.28,698.35,10813.85,11207.93,11207.93,63.02,39.4,100,88.89,100,88.89,0,74.82.186.202,美国,NULL, 其它运营商,681.5,672.5,302,36,36
2013-05-18 00:00.,1005,222.50.124.34,NULL,weather.com.cn,weather.com.cn,广东铁通TOPn网站,0.26,57.94,62.64,237.95,8922.88,12581.47,13746.53,67.88,53.8,100,100,100,100,100,61.4.185.35,中国,NULL, 其它运营商,605.7,577.8,200,50,92
2013-05-18 00:00.,1004,222.50.124.22,NULL,sinaimg.cn,sinaimg.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2009,222.50.124.78,NULL,ynet.com,ynet.com,NULL,0.2,56.74,129.11,415.84,4014.63,5763.65,5982.06,55.58,56.1,100,92.11,100,92.11,100,210.51.180.138,中国,北京, 联通,223.1,212.7,200,38,38
2013-05-18 00:00.,1006,222.50.124.42,NULL,ynet.com,ynet.com,NULL,0.25,40.2,86.56,290.26,3963.83,5167.66,5911.37,73.72,60,100,100,100,100,100,210.51.180.138,中国,北京, 联通,292.2,279.6,200,41,41
2013-05-18 00:00.,1003,222.50.124.18,NULL,dbw.cn,dbw.cn,NULL,0.47,80.49,84.44,588.34,17706.76,20234.55,24406.46,57.67,44.4,100,100,100,100,100,221.212.91.21,中国,黑龙江, 联通,1021.2,1156.1,200,50,82
2013-05-18 00:00.,2014,222.50.124.98,NULL,keydot.net,keydot.net,NULL,0.2,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,202.105.232.3,中国,广东, 其它运营商,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1006,222.50.124.42,NULL,189mv.cn,189mv.cn,广东铁通TOPn网站,0.27,22,32.78,176.53,2348.51,3283.11,3494.62,431.44,88,100,100,100,100,100,183.63.133.186,中国,广东, 电信,1013.2,8612.8,200,50,59
2013-05-18 00:00.,1013,222.50.124.26,NULL,qq邮箱,www.mail.qq.com,网页类,0.45,6.24,23.15,105.33,145.79,600.73,600.73,351.95,94.7,100,100,100,100,100,120.196.210.104,中国,广东, 移动,51.3,24.6,302,7,7
2013-05-18 00:00.,1004,222.50.124.22,NULL,和讯网,www.hexun.com,网页类,0.24,32.06,116.96,608.78,20202.28,25546.13,27393.9,48.71,43.9,100,100,100,100,100,219.239.236.198,中国,北京, 电信,984,941.4,200,50,108
2013-05-18 00:00.,1002,222.50.124.38,NULL,lady8844.com,lady8844.com,NULL,0.41,64.48,64.53,375.9,15518.29,22582.38,24371.58,67.26,47.9,100,100,100,100,100,121.9.214.196,中国,广东, 电信,1043.8,1007.1,301,50,143
2013-05-18 00:00.,1013,222.50.124.26,NULL,56.com,56.com,NULL,0.46,35.27,36.13,167.84,17005.38,21796.47,22877.65,61.19,48.6,100,100,100,100,100,112.90.57.7,中国,广东, 联通,1040.6,1438.6,301,50,122
2013-05-18 00:00.,2009,222.50.124.78,NULL,70e.com,70e.com,广东铁通TOPn网站,0.22,87.36,87.13,174.72,87.13,174.72,174.72,2.6,59,100,50,100,50,0,54.248.39.145,美国,NULL, 其它运营商,0.2,NULL,301,2,2
2013-05-18 00:00.,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,qunar.com,qunar.com,NULL,0.43,30.39,30.82,225.92,3174.18,6798.23,6932.22,70.89,62.9,100,100,100,100,100,59.151.61.61,中国,北京, 其它运营商,225,217.9,301,19,19
2013-05-18 00:00.,1008,222.50.124.46,NULL,5d6d.com,5d6d.com,NULL,0.42,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,174.37.175.166,美国,NULL, 其它运营商,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1015,222.50.124.54,NULL,kaixin001.com,kaixin001.com,NULL,0.39,43.07,44.44,345.86,1752.78,2133.72,2288.41,397.27,88.1,100,100,100,100,100,27.131.222.21,中国,北京, 其它运营商,696.3,690.8,302,16,16
2013-05-18 00:00.,2015,222.50.124.102,NULL,uusee.com,uusee.com,广东铁通TOPn网站,0.44,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,221.238.29.196,中国,天津, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1016,222.50.124.130,NULL,chinaren.com,chinaren.com,NULL,0.22,33.28,33.67,241.12,598.13,888.46,888.46,74.15,68.5,100,100,100,100,100,61.135.181.176,中国,北京, 联通,44.4,41.6,302,7,7
2013-05-18 00:00.,2013,222.50.124.94,NULL,poco.cn,poco.cn,NULL,0.47,59.56,60.62,364.27,15361.75,13920.78,16403.92,37.4,42.4,100,60,100,60,0,61.236.229.82,中国,陕西, 铁通,574.5,552.5,200,50,100
2013-05-18 00:00.,1012,222.50.124.14,NULL,gamersky.com,gamersky.com,NULL,0.49,41.2,43.35,414.15,5536.65,7800.08,8623.51,101.48,65,100,100,100,100,100,115.238.129.200,中国,浙江, 电信,561.9,542.1,301,50,81
2013-05-18 00:00.,2007,222.50.124.70,NULL,babytree.com,babytree.com,NULL,0.52,57.76,59.4,633.64,12124.75,17684.39,19237.29,86.93,56.3,100,99.24,100,99.24,100,219.232.230.150,中国,北京, 其它运营商,1054,1100.6,301,50,132
2013-05-18 00:00.,2002,123.89.176.30,NULL,imshell.com,imshell.com,广东铁通TOPn网站,0.46,40.02,76.56,158.12,1445.8,1902.72,2064.16,99.76,70.4,100,100,100,100,100,113.105.169.152,中国,广东, 电信,144.2,139.5,200,15,15
2013-05-18 00:00.,1006,222.50.124.42,NULL,bokee.net,bokee.net,NULL,0.43,32.16,33.29,224.23,4930.93,7022.15,8062.39,143.49,72.4,100,100,100,100,100,60.191.119.181,中国,浙江, 电信,707.5,684.6,302,50,81
2013-05-18 00:00.,2014,222.50.124.98,NULL,ifensi.com,ifensi.com,NULL,0.45,40.88,54.56,330.64,14773.27,15420.01,16511.01,53.32,49.3,100,100,100,100,100,211.151.103.28,中国,北京, 其它运营商,787.7,761,302,50,81
2013-05-18 00:00.,1006,222.50.124.42,NULL,kaba365.com,kaba365.com,NULL,0.25,37.48,39.23,202.25,3879.22,4581.94,5194.11,117.34,67.6,100,100,100,100,100,118.102.24.66,中国,河北, 其它运营商,455.2,447.3,302,34,34
2013-05-18 00:00.,2010,222.50.124.82,NULL,rednet.cn,rednet.cn,NULL,0.25,13.15,14.24,477.26,15610.19,18553.67,19308.05,66.2,50.8,100,94.83,100,94.83,100,111.8.8.228,中国,湖南, 移动,1033.4,1795.2,302,50,116
2013-05-18 00:00.,2003,123.89.176.38,NULL,adscellphone.com,adscellphone.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1003,222.50.124.18,NULL,baihe.com,baihe.com,NULL,0.44,32.21,34.36,199.18,3955.91,4893.8,5470.67,62.54,61.6,100,93.33,100,93.33,100,211.151.249.53,中国,北京, 联通,247.4,234,200,30,30
2013-05-18 00:00.,2011,222.50.124.86,NULL,sto.cn,sto.cn,NULL,0.58,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,203.156.193.115,中国,上海, 移动,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1006,222.50.124.42,NULL,1360.cn,1360.cn,广东铁通TOPn网站,0.37,3031.67,32,3128.64,64.29,3128.64,3128.64,19.26,42.5,100,66.67,100,66.67,0,58.68.151.179,中国,北京, 移动,1.2,0.7,302,3,3
2013-05-18 00:00.,2013,222.50.124.94,NULL,gexing.com,gexing.com,广东铁通TOPn网站,0.54,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,122.225.115.212,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2001,123.65.232.142,NULL,qiyi.com,qiyi.com,NULL,0.44,40.78,41.1,346.14,7816.34,11307.74,12124.11,133.93,68.2,100,99.34,100,99.34,100,202.108.14.55,中国,北京, 联通,1046.8,2229.3,301,50,152
2013-05-18 00:00.,1013,222.50.124.26,NULL,网易,www.163.com,网页类,0.43,37.26,38.96,303.77,5427.91,7071.28,7976.15,112.84,65.4,100,98.57,100,98.57,100,223.87.1.58,中国,四川, 移动,612.5,588.3,200,50,70
2013-05-18 00:00.,2004,222.50.124.58,NULL,10jqka.com.cn,10jqka.com.cn,NULL,0.45,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,220.189.211.17,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2016,222.50.124.106,NULL,adwo.com,adwo.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2002,123.89.176.30,NULL,miibeian.gov.cn,miibeian.gov.cn,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2018,222.50.124.114,NULL,youku.com,youku.com,NULL,0.42,46.96,47.33,296.52,5125.72,7280.5,7727.99,200.16,78.8,100,98.86,100,98.86,100,123.126.99.31,中国,北京, 联通,1026,1360.1,302,50,88
2013-05-18 00:00.,1012,222.50.124.14,NULL,m1905.com,m1905.com,NULL,0.5,38.34,132.36,360.74,4568.73,6044.01,6309.33,221.85,77,100,97.44,100,97.44,100,118.145.26.112,中国,北京, 移动,1013.6,1435.6,302,39,39
2013-05-18 00:00.,1016,222.50.124.130,NULL,china.com.cn,china.com.cn,NULL,0.52,33.22,35.47,734.55,10352.99,14823.15,15836.9,101.77,59.6,100,100,100,100,100,202.130.245.42,中国,北京, 其它运营商,1053.6,1681,302,50,138
2013-05-18 00:00.,2011,222.50.124.86,NULL,sourceforge.net,sourceforge.net,NULL,0.41,282.99,315.86,881.45,6687.73,10304.57,10599.31,39.91,37.7,100,94.44,100,94.44,100,216.34.181.60,美国,NULL, 其它运营商,266.9,260.9,200,18,18
