结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-03-01 21:14:53.683164,广东铁通3-qylt01(gzhy)联通出口,222.50.124.78,NULL,88210212.com,88210212.com,广东铁通TOPn网站,0.52,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,113.106.18.148,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:14:54.199365,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,天空软件站,www.skycn.com,下载类,0.49,65.92,66.31,464.93,9110.72,10562.55,10895.67,38.23,47.3,100.00,96.43,100.00,96.43,100.00,125.39.78.230,中国,天津, 联通,348.3,340.1,200,28,28
2013-03-01 21:15:00.207068,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,ppstream.com,ppstream.com,广东铁通TOPn网站,0.26,49.37,51.71,101.33,770.03,1170.08,1201.97,954.53,90.7,100.00,100.00,100.00,100.00,100.00,211.151.142.154,中国,北京, 联通,735.0,703.2,200,50,71
2013-03-01 21:15:00.421034,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,scorecardresearch.com,scorecardresearch.com,广东铁通TOPn网站,0.23,260.80,304.79,2800.20,4161.21,6827.78,7784.64,11.41,40.8,100.00,100.00,100.00,100.00,100.00,165.193.78.252,美国,NULL, 其它运营商,47.5,36.0,302,10,10
2013-03-01 21:15:02.090047,广东铁通3-gzlt01(yxsh)联通出口,123.65.232.142,NULL,pc120.com,pc120.com,广东铁通TOPn网站,0.24,60.83,61.29,122.36,4789.66,5470.65,5563.01,30.57,52.9,100.00,94.44,100.00,94.44,100.00,114.112.68.164,中国,江苏, 移动,146.4,142.5,301,18,18
2013-03-01 21:15:03.095440,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,189qas.com,189qas.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.228.171.120,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:04.336717,广东铁通5-yxzydx(ct)电信出口,222.50.124.42,NULL,baidu-1img.cn,baidu-1img.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:15:04.783339,广东铁通2-hzdx01(hyhr)电信出口,222.50.124.6,NULL,synacast.com,synacast.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:15:05.732276,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,youdao.com,youdao.com,广东铁通TOPn网站,0.46,70.05,68.60,566.26,7019.85,7562.16,7562.16,2.39,49.4,100.00,100.00,100.00,100.00,100.00,61.135.218.30,中国,北京, 联通,16.8,14.6,302,6,6
2013-03-01 21:15:07.609869,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,优酷,www.youku.com,网页类,0.50,24.46,25.74,152.71,5886.92,7735.04,8390.17,162.58,77.4,100.00,100.00,100.00,100.00,100.00,122.72.120.241,中国,中国NDC, 铁通,957.1,933.9,200,50,80
2013-03-01 21:15:07.630998,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,idreamsky.com,idreamsky.com,广东铁通TOPn网站,0.48,7.02,98.64,114.17,31057.51,37479.20,37663.04,32.74,36.1,100.00,100.00,100.00,100.00,0.00,124.172.236.21,中国,广东, 铁通,1016.7,4053.2,200,50,77
2013-03-01 21:15:07.855001,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,51.com,51.com,广东铁通TOPn网站,0.37,28.06,29.29,760.54,8048.18,30470.10,31421.01,44.25,56.5,100.00,98.80,100.00,98.80,0.00,61.130.108.152,中国,浙江, 电信,356.1,330.7,301,50,83
2013-03-01 21:15:07.897269,广东铁通2-hzdx01(hyhr)电信出口,222.50.124.6,NULL,qzoneapp.com,qzoneapp.com,广东铁通TOPn网站,0.76,17.66,30.50,102.30,4545.93,6966.57,8602.64,75.15,61.5,100.00,89.47,100.00,89.47,0.00,58.251.150.154,中国,广东, 联通,341.6,337.9,200,19,19
2013-03-01 21:15:09.714431,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,3393.com,3393.com,广东铁通TOPn网站,0.43,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,121.10.173.39,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:10.228501,广东铁通5-fjlt01(zcyx)联通出口,222.50.124.86,NULL,51yes.com,51yes.com,广东铁通TOPn网站,0.52,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,119.147.114.19,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:10.345836,广东铁通2-huzlt02(bjdx)联通出口,222.50.124.94,NULL,360.cn,360.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:15:11.260104,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,kankan.com,kankan.com,广东铁通TOPn网站,0.47,4.88,159.98,226.75,3913.26,5579.16,8014.54,151.32,69.9,100.00,100.00,100.00,100.00,100.00,60.217.235.188,中国,山东, 联通,592.2,574.8,302,50,58
2013-03-01 21:15:15.164370,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,1360.cn,1360.cn,广东铁通TOPn网站,0.26,30.21,29.94,121.19,60.49,121.19,121.19,20.47,64.2,100.00,66.67,100.00,66.67,0.00,58.68.151.179,中国,北京, 移动,1.2,0.7,302,3,3
2013-03-01 21:15:15.838689,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,taotaosou.com,taotaosou.com,广东铁通TOPn网站,0.45,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,115.236.101.27,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:18.432433,广东铁通5-gzlt(asd)联通出口,123.89.176.38,NULL,so.com,so.com,广东铁通TOPn网站,0.52,51.33,51.81,887.44,1645.09,2023.89,2023.89,33.20,58.2,100.00,100.00,100.00,100.00,100.00,182.118.31.240,中国,河南, 联通,54.6,52.6,302,6,6
2013-03-01 21:15:18.852097,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,51.com,51.com,广东铁通TOPn网站,0.52,21.38,21.70,374.81,12457.70,13499.04,14039.84,41.95,52.2,100.00,100.00,100.00,100.00,100.00,61.130.108.152,中国,浙江, 电信,522.6,496.7,301,50,83
2013-03-01 21:15:21.358965,广东铁通2-gzlt02(gzhy)联通出口,222.50.124.74,NULL,taotaosou.com,taotaosou.com,广东铁通TOPn网站,0.44,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,115.236.101.27,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:21.886729,广东铁通2-zsdx02(ncda)电信出口,222.50.124.30,NULL,paipai.com,paipai.com,广东铁通TOPn网站,0.24,24.91,24.55,220.95,561.83,762.23,791.83,320.57,92.8,100.00,100.00,100.00,100.00,100.00,112.90.140.151,中国,广东, 联通,180.1,175.9,301,15,15
2013-03-01 21:15:22.489438,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,tanx.com,tanx.com,广东铁通TOPn网站,0.44,31.42,32.70,128.25,1309.07,1833.97,2093.60,293.54,89.9,100.00,100.00,100.00,100.00,100.00,110.75.21.51,中国,浙江, 移动,384.3,374.5,302,26,26
2013-03-01 21:15:22.899982,广东铁通2-zsdx02(ncda)电信出口,222.50.124.30,NULL,网易,www.163.com,网页类,0.49,87.63,172.80,700.18,20934.02,29503.44,35019.13,32.85,28.7,100.00,100.00,100.00,98.81,100.00,223.87.1.59,中国,四川, 移动,687.7,681.4,200,50,84
2013-03-01 21:15:23.138336,广东铁通2-gzlt01（hxpt）联通出口,222.50.124.114,NULL,ad-plus.cn,ad-plus.cn,广东铁通TOPn网站,0.22,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,220.181.20.30,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:23.490707,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,ip138.com,ip138.com,广东铁通TOPn网站,0.51,31.88,32.54,98.54,229.12,354.44,354.44,106.08,75.6,100.00,100.00,100.00,100.00,100.00,122.70.142.161,中国,北京, 铁通,24.3,23.5,200,3,3
2013-03-01 21:15:26.094858,广东铁通3-hazlt01(bjdx)联通出口,222.50.124.58,NULL,kuaiwan.com,kuaiwan.com,广东铁通TOPn网站,0.43,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.225.115.167,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:26.817592,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,digieq.com,digieq.com,广东铁通TOPn网站,0.46,NULL,NULL,NULL,61.52,123.68,123.68,42.72,NULL,100.00,50.00,0.00,50.00,0.00,219.232.240.148,中国,北京, 其它运营商,2.6,2.4,403,2,2
2013-03-01 21:15:26.932995,广东铁通2-hzdx01(hyhr)电信出口,222.50.124.6,NULL,itc.cn,itc.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:15:27.076053,广东铁通5-fjlt01(zcyx)联通出口,222.50.124.86,NULL,digieq.com,digieq.com,广东铁通TOPn网站,0.46,NULL,NULL,NULL,111.53,113.40,113.40,23.56,NULL,100.00,50.00,0.00,50.00,0.00,219.232.240.148,中国,北京, 其它运营商,2.6,2.4,403,2,2
2013-03-01 21:15:29.141472,广东铁通6-gxyn01(dx)电信出口,222.50.124.22,NULL,天空软件站,www.skycn.com,下载类,0.23,93.96,93.95,561.89,8099.15,12837.23,13377.17,48.05,50.6,100.00,100.00,100.00,100.00,100.00,125.39.78.230,中国,天津, 联通,389.2,380.9,200,27,27
2013-03-01 21:15:29.449615,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,mapbar.com,mapbar.com,广东铁通TOPn网站,0.25,32.20,32.47,311.68,6983.74,7925.81,8144.66,64.12,57.7,100.00,100.00,100.00,100.00,100.00,211.157.24.135,中国,北京, 联通,447.8,441.3,301,19,19
2013-03-01 21:15:29.863047,广东铁通4-gzlt01(tplh)联通出口,123.89.176.30,NULL,vpon.com,vpon.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:15:29.896328,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,chinagames.net,chinagames.net,广东铁通TOPn网站,0.24,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,183.60.26.198,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:30.502226,广东铁通2-huzlt02(bjdx)联通出口,222.50.124.94,NULL,太平洋电脑网,www.pconline.com.cn,网页类,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:15:31.610634,广东铁通3-hazlt01(bjdx)联通出口,222.50.124.58,NULL,admaster.com.cn,admaster.com.cn,广东铁通TOPn网站,0.47,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,58.215.168.155,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:34.369335,广东铁通4-zhdx(hyhr)电信出口,222.50.124.14,NULL,duowan.com,duowan.com,广东铁通TOPn网站,0.23,13.87,13.33,278.88,14637.61,23017.69,24138.12,39.74,45.5,100.00,100.00,100.00,100.00,100.00,120.132.133.62,中国,北京, 其它运营商,581.7,556.2,302,50,65
2013-03-01 21:15:35.800563,广东铁通6-gxyn01(dx)电信出口,222.50.124.22,NULL,pc120.com,pc120.com,广东铁通TOPn网站,0.26,63.97,62.66,126.89,1749.14,2717.20,2850.00,83.74,69.0,100.00,94.44,100.00,94.44,100.00,114.112.68.164,中国,江苏, 移动,146.5,142.5,301,18,18
2013-03-01 21:15:36.020511,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,allyes.com,allyes.com,广东铁通TOPn网站,0.48,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.246.18.251,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:36.367964,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,51.la,51.la,广东铁通TOPn网站,0.44,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,117.21.226.199,中国,江西, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:36.715348,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,53kf.com,53kf.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.227.58.188,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:37.126532,广东铁通3-hazlt01(bjdx)联通出口,222.50.124.58,NULL,dopool.com,dopool.com,广东铁通TOPn网站,0.42,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,220.170.192.35,中国,湖南, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:37.746568,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,2nike.org,2nike.org,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:15:38.295061,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,digieq.com,digieq.com,广东铁通TOPn网站,0.49,NULL,NULL,NULL,107.24,156.81,156.81,24.50,NULL,100.00,50.00,0.00,50.00,0.00,219.232.240.148,中国,北京, 其它运营商,2.6,2.4,403,2,2
2013-03-01 21:15:40.258516,广东铁通5-yxzydx(ct)电信出口,222.50.124.42,NULL,taobao.com,taobao.com,广东铁通TOPn网站,0.46,16.80,16.89,361.87,4987.30,7482.30,8050.76,208.19,81.1,100.00,100.00,100.00,100.00,100.00,121.14.24.241,中国,广东, 电信,1038.3,1542.2,302,50,107
2013-03-01 21:15:40.331046,广东铁通2-huzlt02(bjdx)联通出口,222.50.124.94,NULL,yy.com,yy.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:15:41.212361,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,优酷,www.youku.com,网页类,0.45,28.39,29.86,177.28,6126.40,8002.56,8713.83,156.23,71.1,100.00,100.00,100.00,100.00,100.00,122.72.120.241,中国,中国NDC, 铁通,957.1,933.9,200,50,80
2013-03-01 21:15:42.563916,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,hiapk.com,hiapk.com,广东铁通TOPn网站,0.47,37.16,37.96,381.31,23087.71,36024.77,38739.40,45.79,43.6,100.00,100.00,100.00,100.00,0.00,121.207.242.69,中国,福建, 电信,1057.2,1355.1,301,50,149
2013-03-01 21:15:42.984526,广东铁通3-gzlt01(yxsh)联通出口,123.65.232.142,NULL,soufun.com,soufun.com,广东铁通TOPn网站,0.45,48.53,66.91,316.42,54546.42,58879.35,58879.35,11.12,33.3,100.00,98.55,100.00,34.52,0.00,202.108.253.57,中国,北京, 联通,606.4,578.7,200,50,197
2013-03-01 21:15:43.665615,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,ip138.com,ip138.com,广东铁通TOPn网站,0.45,32.05,32.78,98.42,190.40,314.29,314.29,127.93,81.6,100.00,100.00,100.00,100.00,100.00,122.70.142.161,中国,北京, 铁通,24.4,23.5,200,3,3
2013-03-01 21:15:44.246158,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,苹果官网,www.apple.com,网页类,0.52,158.56,161.40,320.49,322.64,535.01,535.04,85.07,63.7,100.00,6.25,100.00,6.25,0.00,184.31.237.15,美国,NULL, 其它运营商,27.4,26.6,200,32,32
2013-03-01 21:15:44.531130,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,idreamsky.com,idreamsky.com,广东铁通TOPn网站,0.25,4.89,70.69,87.26,704.26,928.50,1032.55,1444.05,91.7,100.00,100.00,100.00,100.00,100.00,124.172.236.21,中国,广东, 铁通,1017.0,4123.4,200,50,77
2013-03-01 21:15:45.423739,广东铁通6-gxyn01(dx)电信出口,222.50.124.22,NULL,iqiyi.com,iqiyi.com,广东铁通TOPn网站,0.29,41.20,41.42,313.81,1271.59,1651.44,1851.74,354.51,89.7,100.00,100.00,100.00,100.00,100.00,202.108.14.55,中国,北京, 联通,450.8,447.3,301,11,11
2013-03-01 21:15:47.077583,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,pptv.com,pptv.com,广东铁通TOPn网站,0.24,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,119.147.174.102,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:47.502574,广东铁通3-gzlt01(yxsh)联通出口,123.65.232.142,NULL,kuaibo.com,kuaibo.com,广东铁通TOPn网站,0.49,26.15,27.59,264.56,3210.82,4265.05,4471.15,33.38,57.1,100.00,100.00,100.00,100.00,100.00,175.6.0.102,中国,湖南, 电信,107.2,104.4,301,13,13
2013-03-01 21:15:47.790663,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,miercn.com,miercn.com,广东铁通TOPn网站,0.52,27.26,28.41,166.12,20032.36,37608.16,38395.00,51.50,47.1,100.00,100.00,100.00,100.00,0.00,59.57.13.196,中国,福建, 电信,1031.6,1658.2,301,50,111
2013-03-01 21:15:48.298211,广东铁通5-whlt01(zbyt)联通出口,222.50.124.66,NULL,uusee.com,uusee.com,广东铁通TOPn网站,0.38,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,221.238.29.196,中国,天津, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:51.534429,广东铁通3-hzdx02(hyhr)电信出口,222.50.124.10,NULL,duba.net,duba.net,广东铁通TOPn网站,0.23,60.72,60.24,121.19,1382.64,1888.59,1888.61,36.11,58.5,100.00,19.35,100.00,19.35,0.00,114.112.68.197,中国,江苏, 移动,49.9,48.2,200,31,31
2013-03-01 21:15:53.557097,广东铁通6-gxyn01(dx)电信出口,222.50.124.22,NULL,太平洋电脑网,www.pconline.com.cn,网页类,0.40,20.19,31.54,173.25,4430.50,16825.26,16825.26,96.43,67.4,100.00,80.00,100.00,37.04,0.00,210.21.118.120,中国,广东, 联通,427.3,417.5,200,25,54
2013-03-01 21:15:53.803092,广东铁通3-hazlt01(bjdx)联通出口,222.50.124.58,NULL,icast.cn,icast.cn,广东铁通TOPn网站,0.45,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,222.73.178.102,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:15:53.868465,广东铁通2-hzdx01(hyhr)电信出口,222.50.124.6,NULL,qplus.com,qplus.com,广东铁通TOPn网站,0.48,21.93,21.44,281.20,1117.47,4735.69,4808.65,50.22,67.4,100.00,100.00,100.00,100.00,100.00,112.95.243.220,中国,广东, 联通,56.1,53.5,302,10,10
2013-03-01 21:15:54.304964,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,sandai.net,sandai.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:15:54.949008,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,工商银行,www.icbc.com.cn,网页类,0.46,48.84,49.00,98.30,99.15,197.74,197.74,48.65,68.8,100.00,100.00,100.00,100.00,100.00,125.39.39.42,中国,天津, 联通,4.8,3.9,200,2,2
2013-03-01 21:15:56.576517,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,soufun.com,soufun.com,广东铁通TOPn网站,0.26,69.05,83.70,424.93,53118.00,59922.83,59922.83,19.90,32.0,100.00,99.27,100.00,69.04,0.00,202.108.253.57,中国,北京, 联通,1057.0,1364.1,200,50,197
2013-03-01 21:15:57.129910,广东铁通3-gzlt01(yxsh)联通出口,123.65.232.142,NULL,dopool.com,dopool.com,广东铁通TOPn网站,0.44,20.25,92.88,113.56,668.79,710.31,710.31,84.95,72.7,100.00,100.00,100.00,100.00,100.00,220.170.192.35,中国,湖南, 电信,56.8,56.2,200,2,2
2013-03-01 21:15:58.338593,广东铁通5-gzlt(asd)联通出口,123.89.176.38,NULL,readnovel.com,readnovel.com,广东铁通TOPn网站,0.22,32.52,32.35,295.43,6473.76,8311.81,8689.05,50.28,58.2,100.00,100.00,100.00,100.00,100.00,118.244.198.2,中国,吉林, 铁通,325.5,316.1,302,28,28
2013-03-01 21:15:58.389488,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,广州网,www.020.com,网页类,0.26,4.54,157.44,184.05,8126.90,8333.11,8429.83,125.71,64.6,100.00,100.00,100.00,100.00,100.00,120.31.61.171,中国,广东, 铁通,1021.7,1530.5,200,50,71
2013-03-01 21:15:58.967852,广东铁通3-qylt01(gzhy)联通出口,222.50.124.78,NULL,糗事百科,www.qiushibaike.com,网页类,0.48,103.79,109.76,423.79,4708.78,9157.97,9794.90,95.83,59.4,100.00,95.65,100.00,95.65,100.00,183.203.15.209,中国,山西, 移动,451.3,444.2,200,23,23
2013-03-01 21:16:00.190289,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,37cs.com,37cs.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:16:00.273421,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,sandai.net,sandai.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:16:00.824045,广东铁通4-hazlt01(lzk)联通出口,222.50.124.62,NULL,china.com,china.com,广东铁通TOPn网站,0.25,47.99,91.20,381.33,10926.80,16980.15,18131.44,85.40,56.7,100.00,91.75,100.00,91.75,100.00,221.194.139.60,中国,河北, 联通,933.1,899.0,200,50,97
2013-03-01 21:16:03.752167,广东铁通4-gzlt01(tplh)联通出口,123.89.176.30,NULL,baidu.com,baidu.com,广东铁通TOPn网站,0.26,51.34,54.03,105.62,499.68,705.77,705.77,56.31,67.5,100.00,100.00,100.00,100.00,100.00,123.125.114.144,中国,北京, 其它运营商,28.1,25.5,200,7,7
2013-03-01 21:16:04.231757,广东铁通5-whlt01(zbyt)联通出口,222.50.124.66,NULL,qplus.com,qplus.com,广东铁通TOPn网站,0.51,83.41,83.49,355.84,4122.60,4893.67,4979.14,13.61,51.3,100.00,100.00,100.00,100.00,100.00,112.90.143.118,中国,广东, 联通,56.1,53.5,302,10,10
2013-03-01 21:16:04.323453,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,kejet.net,kejet.net,广东铁通TOPn网站,0.39,34.54,35.19,70.12,3885.20,1284.36,4355.29,12.32,55.6,100.00,100.00,100.00,100.00,100.00,122.226.122.236,中国,浙江, 电信,47.8,44.4,200,10,10
2013-03-01 21:16:09.823053,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,sdo.com,sdo.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,114.80.132.136,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-03-01 21:16:09.839343,广东铁通2-zsdx02(ncda)电信出口,222.50.124.30,NULL,taotaosou.com,taotaosou.com,广东铁通TOPn网站,0.26,38.25,41.27,3892.40,47055.79,59634.31,59634.31,13.43,35.1,100.00,97.56,100.00,80.00,0.00,115.236.101.27,中国,浙江, 电信,632.1,721.3,301,41,50
2013-03-01 21:16:10.944886,广东铁通3-gzdx01(gzhy)电信出口,222.50.124.34,NULL,yoyi.com.cn,yoyi.com.cn,广东铁通TOPn网站,0.46,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.213.196.90,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-03-01 21:16:11.214314,广东铁通5-shdx(cdsj)电信出口,222.50.124.18,NULL,weather.com.cn,weather.com.cn,广东铁通TOPn网站,0.43,56.49,61.79,232.22,10582.25,15154.11,16538.24,51.18,51.7,100.00,100.00,100.00,100.00,100.00,61.4.185.35,中国,NULL, 其它运营商,541.7,514.0,200,50,90
2013-03-01 21:16:11.493560,广东铁通3-qylt01(gzhy)联通出口,222.50.124.78,NULL,pagechoice.net,pagechoice.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-03-01 21:16:13.528274,广东铁通3-hzdx02(hyhr)电信出口,222.50.124.10,NULL,pplive.com,pplive.com,广东铁通TOPn网站,0.25,30.13,31.87,535.19,1341.53,2022.58,2096.81,372.20,90.1,100.00,100.00,100.00,100.00,100.00,59.151.34.25,中国,北京, 其它运营商,499.3,493.6,301,15,15
2013-03-01 21:16:15.267004,广东铁通5-yxzydx(ct)电信出口,222.50.124.42,NULL,tudou.com,tudou.com,广东铁通TOPn网站,0.37,47.14,72.90,399.80,10138.71,59863.06,59863.06,103.19,58.3,100.00,99.17,100.00,80.54,0.00,123.126.98.173,中国,北京, 联通,1046.2,1000.9,301,50,149
2013-03-01 21:16:16.474082,广东铁通3-gzdx01(gzhy)电信出口,222.50.124.34,NULL,taotaosou.com,taotaosou.com,广东铁通TOPn网站,0.48,1.72,130.32,11049.62,11045.55,11049.62,11049.62,1.62,44.8,100.00,100.00,100.00,100.00,100.00,115.236.101.27,中国,浙江, 电信,17.9,17.7,301,2,2
